trading_day,datetime,symbol,tq_symbol,exchange,product,sector,bar_id,actual_contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2020-04-28,1.5880032e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1050.0,,3238.0,3324.0,3226.0,3320.0,980167.0,1313655.0,1303407.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-04-29,1.5880896e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1051.0,,3344.0,3392.0,3334.0,3388.0,928415.0,1303407.0,1271810.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-04-30,1.588176e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1052.0,,3442.0,3448.0,3392.0,3418.0,816917.0,1271810.0,1271814.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-06,1.5886944e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1053.0,,3538.0,3578.0,3474.0,3500.0,656571.0,1271814.0,1264201.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-07,1.5887808e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1054.0,,3456.0,3520.0,3452.0,3498.0,568523.0,1264201.0,1286310.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-08,1.5888672e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1055.0,,3542.0,3550.0,3476.0,3504.0,688445.0,1286310.0,1295149.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-11,1.5891264e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1056.0,,3494.0,3524.0,3458.0,3488.0,777541.0,1295149.0,1304084.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-12,1.5892128e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1057.0,,3486.0,3496.0,3448.0,3462.0,484823.0,1304084.0,1315662.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-13,1.5892992e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1058.0,,3474.0,3506.0,3402.0,3446.0,891225.0,1315662.0,1326400.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-14,1.5893856e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1059.0,,3450.0,3482.0,3442.0,3476.0,631384.0,1326400.0,1291470.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-15,1.589472e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1060.0,,3482.0,3590.0,3474.0,3576.0,1253347.0,1291470.0,1381967.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-18,1.5897312e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1061.0,,3580.0,3672.0,3544.0,3606.0,1344640.0,1381967.0,1425173.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-19,1.5898176e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1062.0,,3632.0,3660.0,3582.0,3612.0,1084876.0,1425173.0,1429654.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-20,1.589904e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1063.0,,3658.0,3744.0,3642.0,3728.0,1734093.0,1429654.0,1471110.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-21,1.5899904e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1064.0,,3736.0,3750.0,3684.0,3714.0,1023404.0,1471110.0,1438840.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-22,1.5900768e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1065.0,,3714.0,3722.0,3568.0,3598.0,1437956.0,1438840.0,1332103.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-25,1.590336e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1066.0,,3612.0,3650.0,3584.0,3640.0,797123.0,1332103.0,1323593.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-26,1.5904224e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1067.0,,3632.0,3668.0,3622.0,3648.0,671742.0,1323593.0,1346863.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-27,1.5905088e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1068.0,,3658.0,3674.0,3600.0,3618.0,873536.0,1346863.0,1359982.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-28,1.5905952e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1069.0,,3606.0,3662.0,3574.0,3654.0,1017986.0,1359982.0,1392939.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-05-29,1.5906816e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1070.0,,3660.0,3672.0,3600.0,3602.0,826486.0,1392939.0,1349739.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-01,1.5909408e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1071.0,,3606.0,3720.0,3600.0,3706.0,1104139.0,1349739.0,1368392.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-02,1.5910272e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1072.0,,3700.0,3726.0,3676.0,3698.0,694120.0,1368392.0,1379118.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-03,1.5911136e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1073.0,,3708.0,3774.0,3692.0,3740.0,1103420.0,1379118.0,1399802.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-04,1.5912e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1074.0,,3652.0,3726.0,3632.0,3670.0,989596.0,1399802.0,1361254.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-05,1.5912864e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1075.0,,3680.0,3722.0,3670.0,3700.0,622940.0,1361254.0,1374159.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-08,1.5915456e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1076.0,,3754.0,3808.0,3732.0,3772.0,1465975.0,1374159.0,1432918.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-09,1.591632e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1077.0,,3752.0,3774.0,3712.0,3746.0,835534.0,1432918.0,1380137.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-10,1.5917184e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1078.0,,3736.0,3752.0,3708.0,3726.0,599304.0,1380137.0,1349819.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-11,1.5918048e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1079.0,,3732.0,3750.0,3674.0,3688.0,810244.0,1349819.0,1341976.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-12,1.5918912e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1080.0,,3662.0,3690.0,3616.0,3670.0,1170103.0,1341976.0,1196617.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-15,1.5921504e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1081.0,,3686.0,3696.0,3620.0,3634.0,968655.0,1196617.0,1161556.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-16,1.5922368e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1082.0,,3636.0,3712.0,3634.0,3696.0,670125.0,1161556.0,1169463.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-17,1.5923232e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1083.0,,3722.0,3738.0,3672.0,3712.0,849527.0,1169463.0,1169291.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-18,1.5924096e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1084.0,,3714.0,3722.0,3680.0,3702.0,512280.0,1169291.0,1173362.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-19,1.592496e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1085.0,,3706.0,3748.0,3692.0,3734.0,628998.0,1173362.0,1180022.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-22,1.5927552e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1086.0,,3746.0,3768.0,3686.0,3710.0,812025.0,1180022.0,1182542.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-23,1.5928416e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1087.0,,3710.0,3734.0,3696.0,3704.0,521328.0,1182542.0,1152521.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-24,1.592928e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1088.0,,3718.0,3724.0,3690.0,3706.0,555937.0,1152521.0,1117000.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-29,1.59336e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1089.0,,3666.0,3674.0,3618.0,3620.0,715082.0,1117000.0,1135354.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-06-30,1.5934464e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1090.0,,3640.0,3660.0,3626.0,3644.0,487050.0,1135354.0,1134546.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-01,1.5935328e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1091.0,,3636.0,3654.0,3626.0,3642.0,408280.0,1134546.0,1142157.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-02,1.5936192e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1092.0,,3640.0,3674.0,3592.0,3658.0,1058103.0,1142157.0,1125413.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-03,1.5937056e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1093.0,,3664.0,3686.0,3654.0,3670.0,548822.0,1125413.0,1106678.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-06,1.5939648e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1094.0,,3666.0,3706.0,3620.0,3692.0,956531.0,1106678.0,1147981.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-07,1.5940512e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1095.0,,3688.0,3692.0,3616.0,3622.0,922028.0,1147981.0,1218793.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-08,1.5941376e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1096.0,,3626.0,3652.0,3624.0,3636.0,469717.0,1218793.0,1199064.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-09,1.594224e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1097.0,,3638.0,3650.0,3606.0,3624.0,654905.0,1199064.0,1226560.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-10,1.5943104e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1098.0,,3626.0,3634.0,3540.0,3546.0,1118808.0,1226560.0,1325085.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-13,1.5945696e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1099.0,,3560.0,3604.0,3556.0,3592.0,638509.0,1325085.0,1244860.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-14,1.594656e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1100.0,,3592.0,3648.0,3550.0,3602.0,896049.0,1244860.0,1191573.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-15,1.5947424e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1101.0,,3588.0,3624.0,3586.0,3606.0,605822.0,1191573.0,1164998.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-16,1.5948288e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1102.0,,3616.0,3628.0,3572.0,3584.0,680941.0,1164998.0,1127985.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-17,1.5949152e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1103.0,,3588.0,3594.0,3522.0,3556.0,864731.0,1127985.0,1154363.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-20,1.5951744e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1104.0,,3556.0,3576.0,3500.0,3516.0,828234.0,1154363.0,1155933.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-21,1.5952608e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1105.0,,3516.0,3552.0,3510.0,3540.0,424589.0,1155933.0,1121359.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-22,1.5953472e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1106.0,,3570.0,3592.0,3536.0,3544.0,790362.0,1121359.0,1119260.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-23,1.5954336e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1107.0,,3536.0,3572.0,3528.0,3562.0,570631.0,1119260.0,1079949.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-24,1.59552e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1108.0,,3552.0,3586.0,3512.0,3572.0,1017365.0,1079949.0,1053418.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-27,1.5957792e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1109.0,,3582.0,3598.0,3538.0,3546.0,583799.0,1053418.0,1065615.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-28,1.5958656e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1110.0,,3558.0,3582.0,3534.0,3570.0,544445.0,1065615.0,1029027.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-29,1.595952e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1111.0,,3564.0,3598.0,3556.0,3570.0,572503.0,1029027.0,1046652.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-30,1.5960384e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1112.0,,3576.0,3606.0,3568.0,3588.0,675703.0,1046652.0,1030208.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-07-31,1.5961248e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1113.0,,3582.0,3616.0,3526.0,3600.0,975052.0,1030208.0,980731.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-03,1.596384e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1114.0,,3598.0,3606.0,3546.0,3554.0,589469.0,980731.0,954715.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-04,1.5964704e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1115.0,,3568.0,3586.0,3560.0,3576.0,411088.0,954715.0,917121.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-05,1.5965568e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1116.0,,3568.0,3630.0,3564.0,3618.0,833995.0,917121.0,904020.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-06,1.5966432e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1117.0,,3660.0,3668.0,3608.0,3634.0,601989.0,904020.0,851923.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-07,1.5967296e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1118.0,,3640.0,3704.0,3622.0,3676.0,795771.0,851923.0,832696.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-10,1.5969888e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1119.0,,3678.0,3688.0,3640.0,3672.0,559887.0,832696.0,759546.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-11,1.5970752e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1120.0,,3834.0,3840.0,3806.0,3816.0,416573.0,759546.0,986402.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-12,1.5971616e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1121.0,,3828.0,3830.0,3748.0,3784.0,948960.0,986402.0,1020828.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-13,1.597248e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1122.0,,3798.0,3800.0,3760.0,3764.0,422748.0,1020828.0,1073839.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-14,1.5973344e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1123.0,,3764.0,3780.0,3756.0,3770.0,474951.0,1073839.0,1128937.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-17,1.5975936e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1124.0,,3766.0,3788.0,3742.0,3774.0,525709.0,1128937.0,1143118.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-18,1.59768e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1125.0,,3772.0,3792.0,3762.0,3762.0,482108.0,1143118.0,1180483.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-19,1.5977664e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1126.0,,3760.0,3780.0,3746.0,3746.0,561925.0,1180483.0,1216964.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-20,1.5978528e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1127.0,,3746.0,3758.0,3720.0,3728.0,504348.0,1216964.0,1233459.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-21,1.5979392e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1128.0,,3728.0,3750.0,3716.0,3724.0,555436.0,1233459.0,1256157.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-24,1.5981984e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1129.0,,3722.0,3752.0,3716.0,3738.0,524401.0,1256157.0,1256668.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-25,1.5982848e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1130.0,,3746.0,3760.0,3734.0,3750.0,482388.0,1256668.0,1276574.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-26,1.5983712e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1131.0,,3756.0,3766.0,3744.0,3760.0,480794.0,1276574.0,1286272.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-27,1.5984576e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1132.0,,3760.0,3770.0,3740.0,3742.0,467005.0,1286272.0,1344157.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-28,1.598544e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1133.0,,3744.0,3754.0,3696.0,3702.0,857754.0,1344157.0,1453706.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-08-31,1.5988032e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1134.0,,3706.0,3758.0,3704.0,3748.0,997439.0,1453706.0,1442704.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-01,1.5988896e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1135.0,,3746.0,3756.0,3716.0,3752.0,554821.0,1442704.0,1475125.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-02,1.598976e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1136.0,,3758.0,3806.0,3750.0,3800.0,1109226.0,1475125.0,1569757.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-03,1.5990624e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1137.0,,3808.0,3814.0,3730.0,3736.0,1045963.0,1569757.0,1512076.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-04,1.5991488e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1138.0,,3734.0,3748.0,3718.0,3722.0,768436.0,1512076.0,1489105.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-07,1.599408e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1139.0,,3732.0,3740.0,3702.0,3726.0,641304.0,1489105.0,1468700.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-08,1.5994944e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1140.0,,3728.0,3752.0,3724.0,3740.0,445394.0,1468700.0,1451094.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-09,1.5995808e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1141.0,,3688.0,3712.0,3630.0,3636.0,1622426.0,1451094.0,1399058.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-10,1.5996672e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1142.0,,3658.0,3670.0,3642.0,3646.0,490010.0,1399058.0,1403743.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-11,1.5997536e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1143.0,,3638.0,3658.0,3608.0,3612.0,726271.0,1403743.0,1468568.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-14,1.6000128e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1144.0,,3606.0,3646.0,3602.0,3630.0,487935.0,1468568.0,1446797.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-15,1.6000992e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1145.0,,3624.0,3658.0,3614.0,3648.0,646498.0,1446797.0,1430563.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-16,1.6001856e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1146.0,,3652.0,3676.0,3634.0,3660.0,740193.0,1430563.0,1403883.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-17,1.600272e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1147.0,,3658.0,3662.0,3624.0,3626.0,570366.0,1403883.0,1442916.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-18,1.6003584e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1148.0,,3630.0,3654.0,3618.0,3650.0,464492.0,1442916.0,1443517.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-21,1.6006176e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1149.0,,3640.0,3642.0,3592.0,3596.0,740632.0,1443517.0,1494566.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-22,1.600704e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1150.0,,3596.0,3622.0,3552.0,3580.0,1048284.0,1494566.0,1522158.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-23,1.6007904e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1151.0,,3582.0,3592.0,3512.0,3522.0,785211.0,1522158.0,1566107.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-24,1.6008768e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1152.0,,3526.0,3556.0,3506.0,3542.0,649179.0,1566107.0,1476798.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-25,1.6009632e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1153.0,,3544.0,3560.0,3518.0,3526.0,531301.0,1476798.0,1494291.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-28,1.6012224e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1154.0,,3520.0,3524.0,3446.0,3460.0,958848.0,1494291.0,1517002.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-29,1.6013088e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1155.0,,3472.0,3478.0,3428.0,3464.0,692507.0,1517002.0,1413308.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-09-30,1.6013952e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1156.0,,3456.0,3472.0,3402.0,3420.0,796541.0,1413308.0,1330826.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-10-09,1.6021728e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1157.0,,3486.0,3498.0,3440.0,3448.0,587243.0,1330826.0,1389184.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-10-12,1.602432e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1158.0,,3448.0,3502.0,3446.0,3480.0,1534587.0,1389184.0,1641938.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-10-13,1.6025184e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1159.0,,3478.0,3502.0,3442.0,3480.0,1224541.0,1641938.0,1749912.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
2020-10-14,1.6026048e+18,TA,KQ.m@CZCE.TA,CZCE,TA,chemical,1160.0,,3488.0,3560.0,3464.0,3546.0,1853115.0,1749912.0,1876633.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 19:37:01
